tsl情感,tsl主题,byd情感,byd主题
0.533742331,6,0.421086361,4
0.017615502,3,0.256065023,1
0.095915924,6,0.950665455,5
0.089624445,6,0.449177231,0
0.640983378,6,0.026569741,0
0.501116423,6,0.026569741,0
0.048578779,6,0.026569741,0
0.183307454,6,0.032812365,0
0.259642647,6,0.088130782,5
0.949951303,6,0.508696586,0
0.33372889,6,0.036458914,0
0.178224975,6,0.932655816,1
0.640983378,6,0.845769652,1
0.241657054,6,0.451192217,1
0.241017229,6,0.451192217,1
0.916679936,6,0.008984807,1
0.017615502,3,0.49910339,4
0.640983378,6,0.510952084,0
0.515011909,6,0.006562984,1
0.087486378,0,0.566667176,5
0.197498098,0,0.913055326,0
0.476177361,0,0.899624037,0
0.087486378,0,0.912010665,0
0.962044322,3,0.232039814,0
0.983937752,3,0.999506506,3
0.401599847,0,0.950904929,3
0.087486378,0,0.999363156,5
0.600163547,2,0.149177231,0
0.660591344,2,0.737348543,0
0.265402882,0,0.508696586,0
0.087486378,0,0.633331657,0
0.052854231,0,0.001433751,2
0.011783646,0,0.929398049,1
0.264774312,0,0.899624037,0
0.143524668,0,0.997876895,3
0.087486378,0,0.922495615,3
0.218404674,0,0.021483086,0
0.087486378,0,0.023174265,0
0.018623802,6,0.003974972,3
0.171758872,0,0.618827374,5
0.178406136,0,0.533909749,0
0.219755544,0,0.819680094,0
0.094294481,0,0.897780727,0
0.068141908,4,0.737348543,0
0.90888197,3,0.921254131,5
0.087486378,0,0.547734925,0
0.087486378,0,0.828487765,0
0.087486378,0,0.629577218,0
0.951628549,3,0.016556181,0
0.175305863,0,0.78836126,2
0.301892479,1,0.629577218,0
0.087486378,0,0.18953783,0
0.043250506,1,0.149177231,0
0.056307982,0,0.457865887,2
0.185195492,0,0.996911553,5
0.289681557,4,0.021483086,0
0.368722654,2,0.012833341,0
0.611286668,5,0.016556181,0
0.399979191,5,0.016556181,0
0.640983378,6,0.49652159,0
0.018623802,6,0.012072188,0
0.029948074,6,0.038943598,3
0.299417934,1,0.014121572,2
0.329320977,0,0.023398032,2
0.18517094,0,0.076817675,3
0.031343826,0,0.673165874,0
0.067484527,0,0.05465234,3
0.334265926,0,0.753450927,5
0.180377087,0,0.439607428,4
0.473767218,0,0.516978121,4
0.04453008,0,0.036458914,0
0.080267068,0,0.428324362,4
0.055199636,0,0.997741513,5
0.052390088,0,0.694706914,1
0.152585419,0,0.138654383,1
0.000620955,0,0.18953783,0
0.087486378,0,0.449177231,0
0.087486378,0,0.781865211,5
0.087486378,0,0.016556181,0
0.015,0,0.449177231,0
0.015,0,0.449177231,0
0.080922104,0,0.18953783,0
0.085469119,0,0.084348343,1
0.085469119,0,0.339146522,0
0.152585419,0,0.899624037,0
0.152585419,0,0.922495615,3
0.152585419,0,0.639004407,0
0.152585419,0,0.007655704,2
0.125498831,0,0.909620529,5
0.012189783,0,0.115898164,0
0.034549745,0,0.149177231,0
0.239013686,0,0.015479248,3
0.165182786,0,0.923823295,0
0.152585419,0,0.799996576,0
0.064936057,0,0.00110533,5
0.087486378,0,0.994888384,5
0.280642751,0,0.032812365,0
0.249515889,0,0.666693005,0
0.087486378,0,0.82459106,0
0.331755887,0,0.507088498,0
0.371273172,0,0.553339331,0
0.368722654,2,0.162156131,0
0.087486378,0,0.019936832,0
0.425754602,0,0.862038576,0
0.949951303,6,0.595887034,0
0.087486378,0,0.016044048,0
0.087486378,0,0.021483086,0
0.093194319,0,0.376891064,1
0.443524561,0,0.899624037,0
0.002222941,2,0.54722182,0
0.158552328,0,0.007428857,0
0.16138267,0,0.000101833,5
0.017676725,0,0.214154764,4
0.183723396,0,0.378740722,2
0.248090466,0,0.457865887,2
0.041180768,0,0.457865887,2
0.045696133,0,0.016556181,0
0.087486378,0,0.023174265,0
0.018671365,0,0.284593574,0
0.087486378,0,0.016347246,2
0.015,0,0.328868607,0
0.326492247,0,0.447678459,1
0.991649546,3,0.645932637,0
0.048578779,6,0.050221226,3
0.402215664,0,0.918012974,0
0.127122948,0,0.313385808,4
0.087486378,0,0.922495615,3
0.985037793,6,0.017691464,0
0.199992966,4,0.162156131,0
0.294380932,0,0.098141313,0
0.316657955,0,0.996632953,3
0.087486378,0,0.449177231,0
0.017615502,3,0.573910558,0
0.995973409,4,0.222188267,2
0.224397754,0,0.421874598,0
0.158264836,4,0.29306249,1
0.442996524,0,0.378740722,2
0.011751582,0,0.666578147,0
0.087486378,0,0.708646891,0
0.087486378,0,0.019936832,0
0.368722654,2,0.480808682,4
0.353800706,0,0.016556181,0
0.426224267,0,0.618827374,5
0.2,0,0.568270425,0
0.384615385,0,0.036458914,0
0.017615502,3,0.149177231,0
0.013727456,3,0.579970101,3
0.087486378,0,0.18953783,0
0.087486378,0,0.108299732,1
0.095236944,0,0.552556249,0
0.986933697,2,0.267467237,2
0.407281815,0,0.036458914,0
0.087486378,0,0.007505702,2
0.599417934,1,0.414153431,1
0.988873047,2,0.565217391,0
0.985435923,6,0.777949077,0
0.639477346,5,0.516298837,0
0.00289586,0,0.036458914,0
0.271590677,6,0.775989351,4
0.458255112,0,0.784883027,5
0.179475395,0,0.909697163,3
0.964596319,3,0.684686115,0
0.054869763,4,0.149177231,0
0.01790554,0,0.125,0
0.012037805,0,0.5,0
0.0867648,0,0.041554329,2
0.078757446,0,0.01366214,0
0.732176739,5,0.004872969,1
0.223784928,0,0.897780727,0
0.087486378,0,0.922495615,3
0.161191241,0,0.040172433,2
0.08842331,0,0.296772778,0
0.394067928,0,0.019936832,0
0.457334012,0,0.449177231,0
0.54966945,2,0.988684958,5
0.252800637,1,0.899624037,0
0.210505664,1,0.897780727,0
0.087486378,0,0.960763795,5
0.359941793,1,0.899624037,0
0.622635314,5,0.639733062,0
0.087486378,0,0.016410899,0
0.157573792,0,0.149177231,0
0.008786251,0,0.713522975,0
0.073345791,0,0.019936832,0
0.087486378,0,0.090138811,0
0.466314679,0,0.829445758,0
0.099759097,0,0.862038576,0
0.081021687,0,0.149177231,0
0.193995843,6,0.090969716,3
0.556952276,6,0.072718345,3
0.939114081,3,0.142653921,5
0.314566369,0,0.267467237,2
0.087486378,0,0.267467237,2
0.015,0,0.449177231,0
0.349591419,0,0.149177231,0
0.326103171,0,0.716014573,0
0.129335844,0,0.035289554,1
0.087486378,0,0.937966143,3
0.087486378,0,0.142078435,0
0.599417934,1,0.149177231,0
0.90888197,3,0.037318812,5
0.390414464,0,0.6,0
0.069039654,0,0.009773725,3
0.349591419,0,0.18953783,0
0.164561921,0,0.546166859,3
0.349591419,0,0.267467237,2
0.087486378,0,0.149177231,0
0.087486378,0,0.016556181,0
0.087486378,0,0.019936832,0
0.004610454,0,0.149177231,0
0.159619998,0,0.026569741,0
0.325847928,0,0.001286165,0
0.087486378,0,0.05135333,2
0.042873007,0,0.290927163,2
0.015,0,0.127471493,1
0.087486378,0,0.803487864,5
0.502530241,1,0.654017106,0
0.224132236,0,0.123720449,2
0.955985393,3,0.457865887,2
0.184310754,6,0.026569741,0
0.223462857,6,0.026569741,0
0.087486378,0,0.476051234,1
0.087486378,0,0.997876895,3
0.243698847,0,0.032812365,0
0.040600636,0,0.871460152,1
0.317317371,6,0.912169413,0
0.087486378,0,0.09327382,0
0.017615502,3,0.016556181,0
0.54966945,2,0.149177231,0
0.062172972,0,0.597903591,4
0.087486378,0,0.384464273,3
0.009433348,3,0.89518123,5
0.90888197,3,0.216924022,0
0.041480556,0,0.629577218,0
0.087486378,0,0.023174265,0
0.056069754,0,0.915861639,1
0.115685673,0,0.021483086,0
0.072369682,1,0.574845481,3
0.001259954,0,0.021483086,0
0.108295062,5,0.496794701,0
0.087486378,0,0.267467237,2
0.54966945,2,0.420074671,5
0.54966945,2,0.003599447,1
0.354391921,0,0.323473665,2
0.087486378,0,0.897780727,0
0.002347143,0,0.149177231,0
0.38249421,0,0.909697163,3
0.791363437,2,0.596837398,0
0.087486378,0,0.065464233,2
0.396911578,0,0.008757866,0
0.999417054,3,0.012057023,0
0.233222382,0,0.023806468,1
0.087486378,0,0.189255694,1
0.216252524,0,0.221000582,4
0.087486378,0,0.799996576,0
0.473767218,0,0.08830466,1
0.12803877,0,0.333139647,4
0.164468796,0,0.246024061,2
0.087486378,0,0.797617425,0
0.302282738,0,0.384289252,4
0.359941793,1,0.684923448,0
0.473767218,0,0.0009217,5
0.017615502,3,5.94E-05,2
0.087486378,0,0.438075684,1
0.301786649,0,0.041649703,1
0.017615502,3,0.016556181,0
0.131685108,0,0.029577218,0
0.087486378,0,0.49910339,4
0.359941793,1,0.365725693,2
0.087486378,0,0.336458914,0
0.698079782,5,0.666302045,0
0.087486378,0,0.882414707,0
0.380505628,0,0.010009295,3
0.200159579,0,0.740234367,4
0.562924088,6,0.922495615,3
0.017615502,3,0.797617425,0
0.032159158,6,0.18953783,0
0.54966945,2,0.000526314,0
0.28017589,6,0.873047824,4
0.008680841,0,0.526558434,0
0.593388518,1,0.799996576,0
0.018623802,6,0.582767594,0
0.54966945,2,0.012293986,5
0.466534742,0,0.510638302,4
0.844587333,2,0.169481603,1
0.017615502,3,0.962219182,2
0.566450567,5,0.999494436,3
0.192371035,5,0.427365055,1
0.087486378,0,0.629577218,0
0.446596493,0,0.434133118,5
0.027135804,6,2.73E-06,3
0.087486378,0,0.18953783,0
0.202199196,4,0.517974481,0
0.000242566,2,0.313385808,4
0.640983378,6,0.699985187,4
0.780684986,5,0.776271354,1
0.366670461,5,0.966956883,3
0.058827318,1,0.096732915,1
0.235775096,0,0.149177231,0
0.307178608,0,0.797617425,0
0.229460935,0,0.06758217,5
0.163630552,0,0.728182436,4
0.087486378,0,0.699985187,4
0.425167317,0,0.00013046,2
0.082814531,0,0.020817389,0
0.087486378,0,0.941148013,3
0.087486378,0,0.029577218,0
0.408449688,0,0.777949077,0
0.408449688,0,0.00012443,3
0.087486378,0,0.149177231,0
0.087486378,0,0.556291293,4
0.243220481,1,0.893257277,5
0.243220481,1,0.032812365,0
0.172267641,0,0.926087934,0
0.003595881,6,0.577498902,3
0.1871002,0,0.908974359,4
0.087486378,0,0.797617425,0
0.087486378,0,0.057486754,2
0.015,0,0.912286447,0
0.015,0,0.980268,3
0.087486378,0,0.955512998,3
0.087486378,0,0.753450927,5
0.258457167,0,0.162156131,0
0.400748249,0,0.243772003,0
0.872322776,5,0.999995884,3
0.389613452,0,0.797617425,0
0.013398856,0,0.882414707,0
0.07383842,0,0.098340776,0
0.087486378,0,0.139563374,2
0.209995267,5,0.166043948,4
0.054869763,4,0.481768563,4
0.169779562,0,0.909697163,3
0.447678459,0,0.149177231,0
0.087486378,0,0.028822342,3
0.139494715,0,0.026569741,0
0.601122171,1,0.882414707,0
0.54966945,2,0.11134249,0
0.087486378,0,0.12205067,0
0.473767218,0,0.664888105,5
0.173387223,6,0.063583679,3
0.087486378,0,0.975702235,3
0.90888197,3,0.917356979,0
0.996655807,4,0.999285552,5
0.963197156,3,0.18953783,0
0.371723478,5,0.99639635,2
0.001347919,5,0.975493351,5
0.087486378,0,0.897780727,0
0.92315009,4,0.990689107,5
0.54966945,2,0.775989351,4
0.527899091,1,0.993208222,1
0.527899091,1,0.162156131,0
0.527899091,1,0.899624037,0
0.74874842,5,0.997355506,5
0.087486378,0,0.995407183,2
0.087486378,0,0.077921389,3
0.422545143,5,0.946603932,5
0.087486378,0,0.003548584,0
0.087486378,0,0.83025338,2
0.087486378,0,0.882414707,0
0.416665677,0,0.064364504,1
0.189136304,0,0.001488712,2
0.054869763,4,0.019054704,3
0.54966945,2,0.001587436,3
0.087486378,0,0.0111192,3
0.70938815,2,0.89518123,5
0.421874598,0,0.000599691,3
0.359941793,1,0.999321587,3
0.236827814,0,0.528511874,0
0.087486378,0,0.999994758,3
0.567509308,2,0.149177231,0
0.025181484,2,0.609723223,1
0.004778972,0,0.489576403,4
0.015,0,0.49910339,4
0.190716427,1,0.337562458,2
0.017007866,0,0.457865887,2
0.998780811,3,0.457865887,2
0.435785909,0,0.999999999,3
0.087486378,0,0.118248747,2
0.165288245,4,0.231056825,3
0.368722654,2,0.964156102,2
0.053148167,3,0.230679898,4
0.087486378,0,0.999556689,5
0.54966945,2,0.999238703,3
0.203773772,5,0.016556181,0
0.98874959,3,0.449177231,0
0.437494418,0,0.926589336,5
0.129085113,0,0.287524347,2
0.839692529,5,0.016556181,0
0.839692529,5,0.899624037,0
0.090841311,0,0.402537129,1
0.080391999,0,0.426929069,4
0.087486378,0,0.149177231,0
0.329840914,0,0.629577218,0
0.036592992,0,0.499595637,0
0.087486378,0,0.019936832,0
0.087486378,0,0.929078946,0
0.064325985,0,0.006975408,3
0.04588192,0,0.0025803,0
0.087486378,0,0.246916399,5
0.121108071,0,0.004092565,0
0.183182173,0,0.149177231,0
0.941302547,4,0.149177231,0
0.087486378,0,0.618827374,5
0.839023594,4,0.642933582,0
0.53928603,2,0.378740722,2
0.087486378,0,0.142078435,0
0.012441574,0,0.016034018,0
0.074151175,2,0.036458914,0
0.998369833,3,0.266583981,0
0.929143121,2,0.797617425,0
0.017615502,3,0.924939016,5
0.070839873,2,0.753450927,5
0.108401391,0,0.49910339,4
0.122748261,0,0.449177231,0
0.735641678,4,0.019936832,0
0.038376369,4,0.797617425,0
0.199571285,0,1.54E-07,3
0.138992287,5,0.983351148,3
0.241938315,0,0.692583943,1
0.531047155,5,0.142078435,0
0.087486378,0,0.922495615,3
0.196642828,6,0.008964852,0
0.020171305,0,0.017773386,2
0.087486378,0,0.909620529,5
0.018623802,6,0.16674328,1
0.360044757,0,0.016556181,0
0.087486378,0,0.505720295,1
0.994072749,3,0.336458914,0
0.087486378,0,0.026267034,0
0.350800987,0,0.149177231,0
0.034539433,0,0.336458914,0
0.209995267,5,0.882414707,0
0.015,0,0.23227834,0
0.087486378,0,0.004820045,0
0.199717309,0,0.797617425,0
0.278207335,0,0.835848859,0
0.54966945,2,0.998851357,5
0.422545143,5,0.052623099,3
0.087486378,0,0.644266587,0
0.462818019,1,0.198303656,2
0.087486378,0,0.198303656,2
0.792638395,2,0.224032345,2
0.333149926,0,0.036458914,0
0.507536232,6,0.996895808,2
0.001761167,2,0.518591866,0
0.540803826,2,0.100087248,0
0.017615502,3,0.995541402,2
0.113778665,4,0.882414707,0
0.087486378,0,0.149177231,0
0.192947996,0,0.873047824,4
0.322338011,0,0.974970116,3
0.966606038,2,0.699985187,4
0.087486378,0,0.855376508,1
0.54966945,2,0.062156131,0
0.988405297,2,0.99999194,3
0.988405297,2,0.922495615,3
0.898773234,2,0.142078435,0
0.473767218,0,0.005160602,3
0.040538371,6,0.09023318,2
0.087486378,0,0.008016091,3
0.54966945,2,0.499315526,0
0.209995267,5,0.033571977,1
0.085469119,0,0.997137447,3
0.00107789,5,0.149177231,0
0.208329163,0,0.797617425,0
0.087486378,0,0.605895896,4
0.471781877,0,0.149177231,0
0.139494715,0,0.037510555,5
0.043736872,0,0.777949077,0
0.053541727,0,0.987622869,3
0.01977281,0,0.190566967,1
0.069198706,0,0.109189146,0
0.086141831,6,0.149177231,0
0.086141831,6,0.120953565,2
0.087486378,0,0.010254434,3
0.473767218,0,0.952786461,1
0.0181173,0,0.140504858,2
0.698079782,5,0.941148013,3
0.206584346,0,0.900008005,5
0.47352723,0,0.89518123,5
0.087486378,0,0.149177231,0
0.451105529,0,0.327387977,1
0.359941793,1,0.396864412,1
0.134616153,0,0.777949077,0
0.087486378,0,0.876108168,2
0.997519368,3,0.387558071,1
0.037668971,0,0.036458914,0
0.316093059,0,0.71781023,5
0.007860259,0,0.882414707,0
0.087486378,0,0.589647891,0
0.000890268,4,0.525113169,0
0.535450361,2,0.508985926,5
0.087486378,0,1.05E-05,3
0.54966945,2,0.585931671,0
0.087486378,0,0.899624037,0
0.260628117,5,0.019936832,0
0.109858742,4,0.295851558,0
0.999335458,3,0.980268,3
0.285425562,0,0.024202427,0
0.018623802,6,0.18953783,0
0.54966945,2,0.975452751,3
0.087486378,0,0.162156131,0
0.084551252,0,0.020157211,1
0.389690329,0,0.923193225,0
0.087486378,0,0.777949077,0
0.183723396,0,0.162156131,0
0.54966945,2,0.024088863,0
0.087486378,0,0.551455647,0
0.359941793,1,0.339146522,0
0.255608638,0,0.922495615,3
0.793912814,2,0.998776225,3
0.359941793,1,0.539293086,0
0.359941793,1,0.036458914,0
0.359941793,1,0.797617425,0
0.359941793,1,0.642868411,4
0.385243027,0,0.021483086,0
0.087974593,1,0.605370569,0
0.177192781,1,0.897780727,0
0.171954343,5,0.5,0
0.067678148,0,0.974970116,3
0.23388964,0,0.230679898,4
0.017615502,3,0.171578628,1
0.109995267,5,0.779625518,3
0.109995267,5,0.023174265,0
0.087486378,0,0.604144076,0
0.478047981,0,0.000683513,0
0.000259855,0,0.416783127,4
0.000400094,0,0.162156131,0
0.304510929,0,0.99425522,5
0.049301952,4,0.449177231,0
0.711960154,2,0.019936832,0
0.359941793,1,0.049177231,0
0.54966945,2,0.862038576,0
0.000211665,5,0.994244992,3
0.020788744,1,0.049177231,0
0.341955975,1,0.449177231,0
0.014891368,0,0.18953783,0
0.942723641,3,0.675,0
0.671973887,2,0.899624037,0
0.54966945,2,0.978846722,0
0.087486378,0,0.922495615,3
0.381911031,0,0.862038576,0
0.721315086,4,0.433306369,2
0.087486378,0,0.457865887,2
0.087486378,0,0.84379389,0
0.333468038,6,0.226292957,3
0.087486378,0,0.313385808,4
0.029948074,6,0.980864631,5
0.017615502,3,0.817206377,1
0.017615502,3,0.600461074,0
0.002382,0,0.937966143,3
0.017615502,3,0.382994896,3
0.90888197,3,0.978977739,3
0.056621556,3,0.906593676,0
0.90888197,3,0.019969508,0
0.90888197,3,0.004422427,0
0.043172108,3,0.162156131,0
0.004234606,0,0.18953783,0
0.015,0,0.001712757,0
0.015,0,0.031700359,2
0.087486378,0,0.267467237,2
0.182830083,0,0.020082783,3
0.586427343,5,0.009100327,0
0.420868713,0,0.882414707,0
0.406860008,0,0.882414707,0
0.087486378,0,0.878821211,5
0.99092918,2,0.142078435,0
0.087486378,0,0.987622869,3
0.04754482,0,0.045619045,3
0.078267785,0,0.049177231,0
0.608182048,1,0.699985187,4
0.686571656,5,0.98997315,2
0.006561391,2,0.068499562,3
0.158394748,0,0.565884627,1
0.104292242,0,0.313385808,4
0.018623802,6,0.380623081,4
0.967764969,2,0.603216763,0
0.017615502,3,0.339146522,0
0.359941793,1,0.980582072,3
0.087486378,0,0.683876296,3
0.087486378,0,0.049177231,0
0.947536253,2,0.99999793,5
0.4,0,0.606344742,1
0.456734631,0,0.952004642,1
0.087486378,0,0.186911154,1
0.358892747,0,0.619908361,1
0.340425532,0,0.026569741,0
0.101153864,0,0.99915637,5
0.164614256,0,0.378740722,2
0.347528609,0,0.015401371,2
0.785867835,3,0.553635649,0
0.087486378,0,0.862038576,0
0.335057524,0,0.797617425,0
0.995927634,3,0.162156131,0
0.087486378,0,0.981249087,2
,0,0.36260329,2
0.087486378,0,0.514576151,0
0.698079782,5,0.052609614,2
0.424975732,0,0.897780727,0
0.836481307,3,0.162156131,0
0.015,0,0.023174265,0
0.395714286,0,0.032812365,0
0.033835253,0,0.440844198,1
0.054869763,4,0.737348543,0
0.214962586,0,0.999469171,3
0.545454545,2,0.000338588,2
0.082827772,4,0.696693555,0
0.087486378,0,0.922495615,3
0.119115977,0,0.010251318,3
0.087486378,0,0.015464504,3
0.088916115,0,0.629577218,0
0.263807181,0,0.221000582,4
0.077661689,6,0.142078435,0
0.309766353,6,0.665735909,1
0.368722654,2,0.978553358,5
0.252281458,6,0.032812365,0
0.263807181,0,0.939925414,1
0.413697309,0,0.937966143,3
0.380553413,0,0.065881113,5
0.018057563,6,0.892429532,3
0.049614912,0,0.820119693,0
0.035419378,0,0.313385808,4
0.004598524,6,0.074493202,3
0.007094544,4,0.016556181,0
0.039900063,0,0.873047824,4
0.359941793,1,0.928104374,2
0.181036905,1,0.049177231,0
0.956334614,3,0.670785546,0
0.015,0,0.994004571,3
0.383735755,0,0.162140915,1
0.119467896,0,0.336458914,0
0.096292079,3,0.515754436,5
0.13641709,4,0.003522249,3
0.527226391,5,0.134581177,1
0.318318515,0,0.629577218,0
0.263807181,0,0.18953783,0
0.015,0,0.503078173,0
0.130544527,0,0.999916538,5
0.264835511,0,0.131989748,1
0.263807181,0,0.18953783,0
0.914183757,0,0.825034769,1
0.265800664,0,0.538158259,0
0.576645873,2,0.738484444,4
0.107721685,0,0.071043472,3
0.246597392,0,0.659550485,5
0.860011387,0,0.556291293,4
0.303100085,0,0.147379916,4
0.380553413,0,0.474728456,4
0.655149062,3,0.021728221,5
0.000818983,0,0.032812365,0
0.162882803,0,0.000315174,0
0.163476799,0,0.882414707,0
0.049704493,0,0.049177231,0
0.017615502,3,0.030170265,0
0.676845885,3,0.313385808,4
0.297894739,0,0.395686466,2
0.15087705,0,0.016556181,0
0.000741384,1,0.342047215,1
0.022856465,1,0.016556181,0
0.37347867,0,0.897780727,0
0.263807181,0,0.999809998,5
0.000211665,1,0.777949077,0
0.088227946,0,0.938741627,3
0.299451285,0,0.897780727,0
0.380553413,0,0.032812365,0
0.953505215,3,0.710427634,0
0.482447787,0,0.9,0
0.711756362,3,0.873047824,4
0.9852062,3,0.777949077,0
0.599417934,1,0.882414707,0
0.698079782,5,0.463670202,2
0.336789485,0,0.774379598,5
0.265800664,0,0.618827374,5
0.029948074,6,0.12426788,0
0.263807181,0,0.49910339,4
0.854482053,0,0.986117911,2
0.380553413,0,0.049177231,0
0.348232752,0,0.49910339,4
0.110002505,0,0.699985187,4
0.263807181,0,0.032812365,0
0.466500123,0,0.962248786,5
0.667593072,0,0.978573641,5
0.046356165,4,0.142078435,0
0.515690616,1,0.032812365,0
0.241938315,0,0.561696927,0
0.368722654,2,0.142078435,0
0.451428002,0,0.142078435,0
0.452808,0,0.661190804,0
0.030679627,4,0.941148013,3
0.576680984,6,0.001890463,3
0.017615502,3,0.231636592,2
0.896193244,0,0.765655866,5
0.03654176,2,0.416683011,5
0.430815936,0,0.029734184,0
0.840622273,5,0.082122756,2
0.165664212,0,0.511967282,0
0.61954898,5,0.940499354,3
0.526812535,6,0.162156131,0
0.808387447,3,0.166988031,0
0.029948074,6,0.349817687,2
0.110745998,6,0.049177231,0
0.027794541,1,0.548777126,0
0.042845858,6,0.904660741,2
0.359941793,1,0.378740722,2
0.007237934,2,0.684686115,0
0.011439911,2,0.684686115,0
0.399578133,0,0.019936832,0
0.949951303,6,0.014622368,0
0.593268025,6,0.908993607,0
0.298823968,0,0.728182436,4
0.760095367,2,0.032812365,0
0.472647869,1,0.70349665,5
0.109552157,6,0.036458914,0
0.263807181,0,0.049177231,0
0.048560215,3,0.036458914,0
0.150644119,0,0.897780727,0
0.321026991,0,0.897780727,0
0.992839044,3,0.036458914,0
0.380553413,0,0.029577218,0
0.827502675,3,0.452137842,2
0.937605596,0,0.797617425,0
0.989492568,3,0.162156131,0
0.522921394,3,0.897780727,0
0.844433315,3,0.097830555,5
0.263807181,0,0.684686115,0
0.681987224,5,0.999437291,5
0.465319176,0,0.82287201,0
0.867065204,0,0.673047824,4
0.195593135,0,0.777949077,0
0.954231411,3,0.908993607,0
0.266979412,0,0.917209198,1
,0,0.862038576,0
0.385293193,0,0.922495615,3
0.923538654,3,0.742301737,4
0.353185156,0,0.495374249,2
0.263807181,0,0.449177231,0
0.936171927,0,0.016556181,0
0.960793537,0,0.139563374,2
0.017615502,3,0.313385808,4
0.224664206,0,0.862038576,0
0.843269376,0,0.378740722,2
0.978997048,0,0.000243032,2
0.085788892,0,0.049177231,0
0.253475967,0,0.262730309,2
0.303034301,5,0.315542546,2
0.399979191,5,0.5,0
0.542651441,1,0.024202427,0
0.401309815,0,0.908993607,0
0.876001461,0,0.139563374,2
0.000211665,2,0.684686115,0
0.111027629,0,0.078793472,2
0.215366151,0,0.04948669,1
0.263807181,0,0.021483086,0
0.999882447,2,0.021483086,0
0.119811563,0,0.021483086,0
0.091258428,0,0.529494713,0
0.263807181,0,0.578451761,0
0.027647235,4,0.018637392,0
0.368722654,2,0.574557611,0
0.095676094,0,0.535655536,3
0.848205754,0,0.032812365,0
0.451214065,1,0.049177231,0
0.589279601,6,0.599170761,0
0.917010602,0,0.634085342,0
0.822747177,0,0.026569741,0
0.263807181,0,0.042170263,5
0.168703696,4,0.18953783,0
0.006391995,0,0.03188077,1
0.105673913,0,0.663354913,0
0.672428581,0,0.216375587,4
0.031761391,3,0.049177231,0
0.015,0,0.862038576,0
0.263807181,0,0.936832436,2
0.175188467,0,0.554675266,0
0.049112026,3,0.019936832,0
0.299417934,1,0.900409565,0
0.024452217,0,0.394563382,1
0.54966945,2,0.983080437,5
0.878332134,0,0.000106183,3
0.787799493,3,0.142078435,0
0.35634315,0,0.333666558,1
0.380553413,0,0.416139288,3
0.676929349,0,0.797617425,0
0.676929349,0,0.966956883,3
0.676929349,0,0.5,0
0.844786654,0,0.897780727,0
0.587526667,5,0.003752003,2
0.077074988,6,0.997876895,3
0.182913874,0,0.662510194,0
0.399979191,5,0.230679898,4
0.399979191,5,0.698976426,0
0.399979191,5,0.036458914,0
0.093751794,0,0.753450927,5
0.314902357,0,0.862038576,0
0.25,0,0.797617425,0
0.018623802,6,0.799996576,0
0.380553413,0,0.18953783,0
0.449376754,0,0.908993607,0
0.263807181,0,0.737348543,0
0.861213235,0,0.023174265,0
0.263807181,0,0.797617425,0
0.829189177,2,0.682890453,0
0.099567671,0,0.907780727,0
0.985604558,0,0.89518123,5
0.000211665,1,0.149177231,0
0.266979412,0,0.891139793,5
0.640983378,6,0.026569741,0
0.263807181,0,0.221000582,4
0.263807181,0,0.026569741,0
0.054263197,0,0.380185135,1
0.476649058,1,0.466423585,4
0.708661077,2,0.149177231,0
0.973265871,0,0.908993607,0
0.032669163,4,0.922495615,3
0.359941793,1,0.142078435,0
0.542702506,3,0.992277054,1
0.049112026,3,0.753450927,5
0.659883494,5,0.799996576,0
0.002421073,4,0.526663262,0
0.012564853,0,0.882414707,0
0.061187396,0,0.656802802,0
0.023773618,0,0.336458914,0
0.263807181,0,0.230679898,4
0.340057738,0,0.024202427,0
0.146647895,0,0.834311068,0
0.478159672,0,0.142078435,0
0.152585419,0,0.701964409,0
0.314968498,0,0.777949077,0
0.357475949,0,0.908993607,0
0.018623802,6,0.5,0
0.939994773,0,0.966061534,3
0.3,0,0.887780727,0
0.583453228,3,0.997876895,3
0.01673371,1,0.221000582,4
0.015,0,0.827992779,5
0.049112026,3,0.591079346,0
0.359941793,1,0.711287552,0
0.164439059,0,0.988150353,1
0.949951303,6,0.684686115,0
0.949951303,6,0.49910339,4
0.690753278,2,0.142078435,0
0.424757894,5,0.001402358,0
0.263807181,0,0.908993607,0
0.263807181,0,0.048211206,2
0.180980291,0,0.647679256,0
0.263807181,0,0.019936832,0
0.508696586,0,0.560771151,3
0.380553413,0,0.06098833,5
0.380553413,0,0.952207033,3
0.55638272,5,0.689888731,3
0.55638272,5,0.922495615,3
0.874863782,0,0.421086361,4
0.456295499,0,0.112998838,0
0.963149149,2,0.99807236,1
0.015,0,0.84379389,0
0.376589145,0,0.970869713,3
0.833333333,0,0.003274472,0
0.115886228,4,0.03178603,2
0.320209399,0,0.955747684,5
0.015,0,0.947238991,5
0.066273707,0,1.59E-07,0
0.263807181,0,0.777949077,0
0.255638972,0,0.779029237,0
0.507125474,0,0.013957981,0
0.923456853,0,0.016807309,1
0.368722654,2,0.966956883,3
0.512268134,3,0.002404994,5
0.263807181,0,0.026569741,0
0.265800664,0,0.511967282,0
0.183723396,0,0.680760127,5
0.256555084,0,0.908993607,0
0.030790155,0,0.908993607,0
0.976162265,3,0.094521639,0
0.049112026,3,0.903089807,1
0.13362292,0,0.521101723,5
0.152628476,0,0.557861114,0
0.380553413,0,0.987569377,3
0.950711734,0,0.887780727,0
