tsl,byd
0.785867835,0.553635649
0.85030573,0.940521746
0.335057524,0.989161573
0.995927634,0.611601513
0.939018328,0.981249087
,0.610855433
0.966093057,0.514576151
0.980797821,0.052609614
0.424975732,0.767758315
0.836481307,0.049837231
0.5,0.230419519
0.395714286,0.314766852
0.033835253,0.440844198
0.392088154,0.93675378
0.214962586,0.999469171
0.545454545,0.000338588
0.082827772,0.696693555
0.843455651,0.135547332
0.119115977,0.010251318
0.590244463,0.015464504
0.088916115,0.269231608
0.600376587,0.210005815
0.077661689,0.36840487
0.309766353,0.665735909
0.091368161,0.978553358
0.252281458,0.318504494
0.534460777,0.939925414
0.413697309,0.334001515
0.765348139,0.065881113
0.018057563,0.892429532
0.049614912,0.820119693
0.035419378,0.322111583
0.004598524,0.074493202
0.007094544,0.149233908
0.039900063,0.611374121
0.925144039,0.928104374
0.181036905,0.474593435
0.956334614,0.670785546
0.5,0.994004571
0.383735755,0.162140915
0.119467896,0.034734844
0.096292079,0.515754436
0.13641709,0.003522249
0.527226391,0.134581177
0.318318515,0.269553255
0.570227119,0.089296953
0.5,0.503078173
0.130544527,0.999916538
0.264835511,0.131989748
0.599007955,0.623264945
0.914183757,0.825034769
0.658006643,0.538158259
0.576645873,0.738484444
0.107721685,0.071043472
0.246597392,0.659550485
0.860011387,0.937351245
0.303100085,0.147379916
0.691270515,0.474728456
0.655149062,0.021728221
0.000818983,0.316767298
0.162882803,0.000315174
0.163476799,0.814190299
0.049704493,0.42252093
0.481273064,0.030170265
0.676845885,0.312349728
0.297894739,0.395686466
0.15087705,0.133280762
0.000741384,0.342047215
0.022856465,0.157690035
0.37347867,0.742373426
0.519155358,0.999809998
0.000211665,0.629163438
0.088227946,0.938741627
0.299451285,0.740509475
0.734377426,0.300702232
0.953505215,0.710427634
0.482447787,0.9
0.711756362,0.961604474
0.9852062,0.626569352
0.99013938,0.789739406
0.976492371,0.463670202
0.336789485,0.774379598
0.653547233,0.16950433
0.289823931,0.12426788
0.585317898,0.07004366
0.854482053,0.986117911
0.724840333,0.447678459
0.348232752,0.065702266
0.110002505,0.999985187
0.548172688,0.301967332
0.466500123,0.962248786
0.667593072,0.978573641
0.046356165,0.40825055
0.515690616,0.318624237
0.241938315,0.561696927
0.147268508,0.414587397
0.451428002,0.37690175
0.452808,0.661190804
0.030679627,0.41146322
0.576680984,0.001890463
0.316392906,0.231636592
0.896193244,0.765655866
0.03654176,0.416683011
0.430815936,0.029734184
0.840622273,0.082122756
0.165664212,0.511967282
0.61954898,0.940499354
0.526812535,0.060927687
0.808387447,0.166988031
0.299480737,0.349817687
0.110745998,0.442156498
0.027794541,0.548777126
0.042845858,0.904660741
0.702481628,0.721550081
0.007237934,0.901756739
0.011439911,0.901756739
0.399578133,0.198176935
0.496074068,0.014622368
0.593268025,0.84668333
0.298823968,0.773590997
0.760095367,0.307178608
0.472647869,0.70349665
0.109552157,0.343875024
0.571585083,0.473477602
0.048560215,0.343875024
0.150644119,0.767600152
0.321026991,0.739309864
0.992839044,0.346168366
0.729795391,0.289440007
0.827502675,0.452137842
0.937605596,0.985247039
0.989492568,0.610816901
0.522921394,0.75
0.844433315,0.097830555
0.516593905,0.904686115
0.681987224,0.999437291
0.465319176,0.82287201
0.867065204,0.619215406
0.195593135,0.97565531
0.954231411,0.882352941
0.266979412,0.917209198
,0.953719582
0.385293193,0.185974288
0.923538654,0.742301737
0.353185156,0.495374249
0.525270441,0.045298805
0.936171927,0.148145814
0.960793537,0.139563374
0.302787722,0.013385808
0.224664206,0.956374078
0.843269376,0.761611635
0.978997048,0.000243032
0.085788892,0.430815936
0.253475967,0.262730309
0.303034301,0.315542546
0.991243819,0.5
0.542651441,0.233365506
0.401309815,0.891490143
0.876001461,0.139563374
0.000211665,0.902941804
0.111027629,0.078793472
0.215366151,0.04948669
0.619477099,0.212709918
0.999882447,0.20667989
0.119811563,0.20667989
0.091258428,0.529494713
0.555205833,0.578451761
0.027647235,0.018637392
0.149597152,0.574557611
0.095676094,0.535655536
0.848205754,0.320352792
0.451214065,0.442705094
0.589279601,0.599170761
0.917010602,0.634085342
0.822747177,0.262423467
0.570624218,0.042170263
0.168703696,0.081016306
0.006391995,0.03188077
0.105673913,0.663354913
0.672428581,0.216375587
0.031761391,0.436271514
0.5,0.946881231
0.561579303,0.936832436
0.175188467,0.554675266
0.491120257,0.175748256
0.99417934,0.900409565
0.024452217,0.394563382
0.198027956,0.983080437
0.878332134,0.000106183
0.787799493,0.375491575
0.35634315,0.333666558
0.702203287,0.416139288
0.676929349,0.990276013
0.676929349,0.631348861
0.676929349,0.5
0.844786654,0.774962788
0.587526667,0.003752003
0.077074988,0.256279588
0.182913874,0.662510194
0.995417248,0.12446024
0.995417248,0.698976426
0.995417248,0.347317736
0.093751794,0.349869156
0.314902357,0.943284462
0.25,0.987063576
0.62506222,0.999668533
0.72713754,0.834999887
0.449376754,0.897172085
0.522303971,0.931385532
0.861213235,0.230398138
0.594748415,0.983039529
0.829189177,0.682890453
0.099567671,0.744033286
0.985604558,0.478740944
0.000211665,0.447678459
0.266979412,0.891139793
0.336668058,0.247287212
0.517147145,0.178890079
0.54029427,0.252194666
0.054263197,0.380185135
0.476649058,0.466423585
0.708661077,0.456734631
0.973265871,0.857536992
0.032669163,0.184643013
0.922248226,0.409079142
0.542702506,0.992277054
0.17795623,0.309766353
0.659883494,0.999692485
0.002421073,0.526663262
0.012564853,0.814051097
0.061187396,0.656802802
0.023773618,0.035740576
0.569480959,0.10558742
0.340057738,0.241938315
0.146647895,0.834311068
0.478159672,0.390041494
0.152585419,0.701964409
0.314968498,0.976498202
0.357475949,0.877908433
0.706144991,0.5
0.939994773,0.966061534
0.3,0.722480918
0.583453228,0.238537945
0.01673371,0.168245814
0.491450102,0.827992779
0.44508732,0.591079346
0.784883442,0.711287552
0.164439059,0.988150353
0.493067051,0.903732499
0.493067051,0.075446323
0.690753278,0.398083518
0.424757894,0.001402358
0.638071811,0.890142453
0.626652351,0.048211206
0.180980291,0.647679256
0.542243462,0.172561224
0.508696586,0.560771151
0.720337119,0.06098833
0.749345961,0.952207033
0.55638272,0.689888731
0.55638272,0.154089652
0.874863782,0.003729023
0.456295499,0.112998838
0.963149149,0.99807236
0.488836637,0.84379389
0.376589145,0.970869713
0.833333333,0.003274472
0.115886228,0.03178603
0.320209399,0.955747684
0.496609086,0.947238991
0.066273707,1.59E-07
0.584860928,0.973644335
0.255638972,0.779029237
0.507125474,0.013957981
0.923456853,0.016807309
0.099991995,0.642359756
0.512268134,0.002404994
0.58089984,0.25
0.657298725,0.511967282
0.183723396,0.680760127
0.256555084,0.881017514
0.030790155,0.879049922
0.976162265,0.094521639
0.148379467,0.903089807
0.13362292,0.521101723
0.152628476,0.557861114
0.681347193,0.987569377
0.950711734,0.760300461
0.699284301,0.5
0.954848009,0.176272769
0.003846825,0.457599279
0.206656011,0.925532454
0.056821038,0.861333079
0.931380293,0.17541754
0.642933582,0.075410799
0.001450321,0.013872042
0.006839019,0.87429687
0.733333333,0.833271412
0.740414777,0.184770641
0.638959306,0.099096071
0.670851308,0.590070922
0.819506674,0.889007665
0.642933582,0.5
0.922282036,0.478006508
0.649171159,0.686041398
0.047718769,0.330166793
0.75574149,0.448162704
0.116583706,0.063323304
0.461628335,0.53922278
0.116754145,0.344140268
0.237372102,9.52E-07
0.229436906,0.648520958
0.034568033,0.057132487
0.339381199,0.280338772
0.430989456,0.730206992
0.507640384,0.164713004
0.063271305,0.157185128
0.214166364,0.788208082
0.045325573,0.83696638
0.68418759,0.849584132
0.699459094,0.417767463
0.988026153,0.23082834
0.188387382,0.697976811
0.620919318,0.999986269
0.68282325,0.741542635
0.676929349,0.610031275
0.685097679,0.938410588
0.497426629,0.9
0.67697334,0.83004671
0.053393673,0.714971938
0.194909398,0.523866194
0.301476365,0.8
0.575900463,0.486136767
0.087974593,0.773336098
0.533611493,0.84379389
0.763612454,0.480423974
0.763612454,0.473767218
0.33042903,0.844296803
0.877400912,0.938723824
0.508696586,2.43E-10
0.508696586,0.11229499
0.676989252,0.304702709
0.400122939,0.228715753
0.068031078,0.995334353
0.653381675,0.533780244
0.398235062,0.723822378
0.021059864,0.484387631
0.712298452,0.901119812
0.861967123,0.598540534
0.060049476,0.747676998
0.038383154,0.300853171
0.274785501,0.461423823
0.274785501,0.572859016
0.317455156,0.25855972
0.039853378,0.061157038
0.320662183,0.539637831
0.35021441,0.237526658
,0.979384186
0.004556066,0.805104719
0.935619799,0.543212165
0.164001131,0.882456487
0.096170091,0.63085134
0.526232782,0.767758315
0.261908463,0.637329012
0.215201583,0.048829138
0.545845805,0.943284462
0.086853129,0.999765022
0.97728144,0.787407222
0.976338627,0.676929349
0.321829836,0.882352941
0.652420537,0.089988724
0.148945011,0.017809647
0.526232782,0.602459016
0.640749853,0.799408564
0.192394561,0.172268915
0.215741809,0.149930944
0.530509691,0.192472659
0.732579186,0.743662923
0.016073883,0.390784227
0.702004382,0.721114864
0.834311068,0.025612838
0.446921847,0.404544419
0.629769173,0.941828755
0.386660977,0.062914794
0.081556017,0.593883846
0.745528896,0.050311444
0.214239082,0.679785081
0.126869439,0.170052622
0.886778248,0.558449706
0.981936223,0.49518123
0.536997072,0.624020908
0.18828712,0.716992476
0.998492803,0.552081709
0.013914145,0.000358594
0.09191576,0.025852482
0.064427044,0.845581336
0.584412743,0.70509561
0.588342191,0.669568832
0.992942019,0.848725699
0.180883948,0.814352151
0.058637476,0.876228687
0.2,0.979680813
0.611539938,0.329684781
0.943437344,0.402802801
0.434835243,0.163644275
0.67130686,0.433124587
0.47826087,0.883763328
0.188582012,0.298147238
0.53202695,0.5
0.797828491,0.684800264
0.676929349,0.684800264
0.676929349,0.997939167
0.961255707,0.330259739
0.956151603,0.094664034
0.241951174,0.009480775
0.210437277,0.348501814
0.792219799,0.967898496
0.742479735,0.577864261
0.126746378,0.011488124
0.631985497,0.133490044
0.061430813,0.09253028
0.89955244,0.253785614
0.86910032,0.918670664
0.611918028,0.95173976
0.021703578,0.163224416
0.413251556,0.119137111
0.975777157,0.989275856
0.562015493,0.964188709
0.469628034,0.579512295
0.999976788,0.961421523
0.151087985,0.473767218
0.999999965,0.999133505
0.026395767,0.98224282
0.69028046,0.810850138
0.330935252,0.298213644
0.597894479,0.168862262
0.462475796,0.625914617
0.392720679,0.705275161
0.276583729,0.448966884
0.209109267,0.629230997
0.813936076,0.012335127
0.971826069,0.923523526
0.994207325,0.098439587
0.27086312,0.480964476
0.782384062,0.345167908
0.160283966,0.426740889
0.655679585,0.835364472
0.784411938,0.414026277
0.337692626,0.410330474
0.382362643,0.750322578
0.273706624,0.475211464
0.587243637,0.448186095
0.813376663,0.941359187
0.005424223,0.983624532
0.491664086,0.734028334
0.689588504,0.672236631
0.010914119,0.156895981
0.375078038,0.571876852
0.01317507,0.974473861
0.125,0.032454259
0.863726434,0.382545952
0.186644003,0.382545952
0.862695886,0.508696586
0.927306682,0.294196732
0.600300913,0.817722878
0.312172104,0.177580006
0.125536394,0.254735745
0.764923832,0.516999188
0.06886072,0.031020725
0.708942958,0.000301835
0.491369129,0.989396658
0.602124759,0.996570829
0.309471465,0.645541507
0.850303632,0.98180585
0.819897661,0.008993153
0.596566524,0.491138962
0.525240398,0.902589552
0.305094124,0.851362517
0.969204106,0.41146322
0.73615077,0.41146322
0.604991703,0.41146322
0.503272058,0.41146322
0.429591603,0.804675603
0.925261706,0.74138806
0.432561478,0.862537803
0.227364611,0.586209109
0.999622477,0.976364892
0.642933582,0.009122492
0.5,0.69204034
0.979734236,0.738327016
0.750568757,0.883083453
0.223660291,0.962105589
0.034595246,0.686429307
0.04337182,0.913095561
0.930454124,0.862905858
0.031596285,0.986289034
0.999999701,0.209738685
0.174822987,0.007353716
0.992995569,0.734193832
0.688914513,0.874863782
0.362981491,0.18068875
0.327684459,0.018678214
0.788981168,0.458964624
0.402890146,0.725051751
0.93544358,0.024683675
0.958573082,0.033963728
0.139889024,0.675124805
0.016920468,0.179795906
0.645803272,0.420784346
0.011646755,0.047488387
0.804648841,0.050873009
0.804648841,0.240070145
0.567958141,0.202503468
0.804648841,0.03812756
0.821839218,0.482447787
0.982909253,0.51227831
0.804648841,0.115364137
0.065473838,0.132538765
0.080302089,0.526994224
0.002546867,0.601173622
0.01966521,0.986315233
0.008613571,0.027910726
0.002728579,0.977949077
0.0292938,0.871638701
0.280972808,0.887529743
0.012613801,0.879862619
0.145776882,0.999318501
0.003231368,0.999915106
0.540310057,0.990023497
0.209188349,0.311591786
0.5,0.322468404
0.366972477,0.975767381
0.366175325,0.951896694
0.983195186,0.982625001
0.983195186,0.007597991
0.508696586,0.749701162
0.893498622,0.053467385
0.973460513,0.523238662
0.436843856,0.355145572
0.022358115,0.999726064
0.801256317,0.067397755
0.064878655,0.181857546
0.376569038,0.468636957
0.434361573,0.511967282
0.508696586,0.014136727
0.5,0.900747367
0.767155614,0.666666667
0.051421061,0.907189472
0.077126814,0.033067409
0.667847948,0.07203254
0.864189935,0.509660048
0.224092214,0.66089961
0.327356935,0.338823915
0.066610134,0.902772804
0.63659832,0.988332327
0.492701244,0.998125654
0.378748585,0.999652461
0.060252347,0.261030146
0.190368507,0.426809789
0.07236917,0.013221899
0.892207387,0.027240733
0.135865221,0.329396106
0.609377657,0.809371495
0.569693759,0.955768685
0.654082983,0.285218282
0.023320483,0.285218282
0.109733964,0.472307477
0.521669284,0.76783092
0.003608191,0.128435729
0.5,0.828182436
0.252847079,0.935443929
0.698749013,0.699459094
0.420327613,0.007465381
0.728755469,0.989787495
0.001169903,0.999810778
0.201184477,0.744366067
0.446287307,0.248367141
0.353927871,0.676929349
0.903301086,0.676929349
0.398710821,0.918339721
0.523145325,0.000400165
0.398899893,0.989100048
0.03990733,0.923089815
0.389274515,0.818111192
0.146033323,0.787120315
0.015999837,0.060558754
0.015999837,0.917908631
0.986270397,0.191195869
0.985901741,0.991837737
0.830989377,0.129325922
0.941176471,0.107808876
0.705951473,0.754928159
0.375283739,6.92E-05
0.281624285,0.24921283
0.482239405,0.748741595
0.5,0.118519796
0.428652969,0.193186157
0.1492793,0.972447699
0.576504657,0.491781461
0.456734631,0.592870186
0.454014224,0.521400436
0.450426059,0.156737757
,0.565217391
0.488920187,0.953092135
0.388101983,0.249724001
,0.011575974
0.42352229,0.32812365
0.310661951,0.511967282
0.508696586,0.200298283
0.226365193,0.133285446
0.342538207,0.075882977
0.300482252,0.577271218
0.277502223,0.964254389
0.254353164,0.889308249
0.263710503,0.129214068
0.415077497,0.416971481
0.883830803,0.999960181
0.668783746,0.138889756
0.798201957,0.040915445
0.688464399,0.026211073
0.081797564,0.406857476
0.07666809,0.999752604
0.02400952,0.513928702
0.144426164,0.395410344
0.500332369,0.096614017
0.294117647,0.637530046
0.530471688,0.295941995
0.055385382,0.526709625
0.5,0.418926686
0.949358456,0.418926686
0.483486235,0.414634146
0.992100547,0.431930914
0.376332123,0.742048801
0.878995132,0.459511646
0.961634571,0.168014463
0.109120518,0.008159626
0.900836747,0.508696586
0.10796206,0.004351626
0.279503106,0.281542353
0.270297292,0.388568309
0.270297292,0.931416888
0.270297292,0.397612464
0.288167457,0.780900862
0.910493316,0.982414707
0.664062592,0.002089095
0.485058004,0.953399397
0.24058515,0.935861749
0.582690891,0.590729221
0.744590496,0.452141868
0.427887567,0.578436232
0.866440484,0.320937629
0.894040924,0.27048318
0.000330143,0.295772179
0.958475573,0.841372816
0.944087559,0.510655079
0.688559003,0.593839388
0.362969285,0.100806372
0.984599229,0.999209656
0.120750431,0.854524201
0.625215837,0.626712329
0.366593146,0.677985789
0.71195682,0.75244604
0.345961508,0.991535239
0.596066275,0.282560127
0.776684605,1.56E-06
0.808888889,0.188419412
0.044920788,0.558767753
0.433549633,0.824516492
0.227572806,0.949745306
0.456603358,0.291898591
0.69717469,0.961352568
0.912213241,0.936021544
0.153481248,
0.997809038,0.955995615
0.330248566,0.383553311
0.330248566,0.100343855
0.330248566,0.417181805
0.221107089,0.031832075
0.777812555,0.4080636
0.54971328,0.094590519
0.929363547,0.55532606
0.226094948,0.248273082
0.284602698,0.964733934
0.284602698,0.104371727
0.006318649,0.816039045
0.444753273,0.844752936
0.458018425,0.198878629
0.608648787,0.183723396
0.647662983,0.121955146
0.5,0.966210321
0.640253856,0.873321576
0.413382485,0.218827374
0.94460529,0.907443165
0.165020929,0.672501903
0.909956095,0.507712528
0.176400822,0.81973807
0.305626209,0.862748494
0.333429824,0.833401124
0.710760277,0.833283985
0.281624285,0.542977632
0.496657666,0.462716039
0.998726149,0.676929349
,0.017622619
0.145492275,0.940356778
0.272008275,0.886469456
0.201728904,0.120035164
0.329593186,0.562896783
0.517054421,0.774844636
0.384694741,0.223531212
0.326923077,0.864719922
0.081493237,0.35199647
0.26262525,0.35199647
0.838382615,0.81352748
0.9,0.473767218
0.849831564,0.415588519
0.735789389,0.361896267
0.458516598,0.800271769
0.29116565,0.069949022
0.960302249,0.089197084
0.839372705,0.089197084
0.402247238,0.465478765
0.802057134,0.114678873
0.829818435,0.285394465
0.430575446,0.487110718
0.42140941,0.951538946
0.830886151,0.150098017
0.171758872,0.0004952
0.001365654,0.157207536
0.264675363,0.394140703
0.074447517,0.181123135
0.829546222,0.434174382
0.547779847,0.2524621
0.552960521,0.001600418
0.253542136,0.816691557
0.702121708,0.11460972
0.450746749,0.368666738
0.613605731,0.405126343
0.086665856,0.348020932
0.098476693,0.898815872
0.571206598,0.158210099
0.287743707,0.65029634
0.034190402,0.10656247
0.360272846,0.115793086
0.402303828,0.863191803
0.175187826,0.992634282
0.165269049,0.035175089
0.194692854,0.252565662
0.2089763,0.497944404
0.191048045,0.539582337
0.417293236,0.263596124
0.037948685,0.893189156
0.294877962,0.168811706
0.294877962,0.79388798
0.092701375,0.486913521
0.089724778,0.633582426
0.852253767,0.975123986
0.225662526,0.971600098
0.225662526,0.634417244
0.073518908,0.961009903
0.200639546,0.79650533
0.294877962,0.214830859
0.225662526,0.19690168
0.225662526,0.511102393
0.153663423,0.500478183
0.213428394,0.509174616
0.225662526,0.999974919
0.774628124,0.630443907
0.92539201,0.419398995
0.108269554,0.919341898
0.064281658,0.218740219
0.192910894,0.673192866
0.406437596,0.729795391
0.330710858,0.5
0.441770249,0.854608987
0.138201259,0.370187371
0.169223395,0.661065084
0.486656728,0.637213046
0.555545108,0.087557249
0.514950921,0.83552882
0.998324843,0.000131384
0.473767218,0.085361081
0.803951855,0.004641552
0.37035724,0.153392796
0.287754619,0.994236317
0.476351351,0.228309336
0.000329359,0.763211726
0.772066051,0.028740658
0.302402879,0.80425818
0.367075487,0.068422051
0.551211002,0.67466726
0.401197566,0.403145293
0.979784346,0.403145293
0.482433935,0.999545924
0.75,0.2524621
0.814183118,0.006151107
0.467459715,0.443022124
0.45305441,0.04983406
0.160123926,0.289330425
0.587148551,0.370324494
0.169547681,0.655556037
0.178362464,0.133660774
0.292799783,0.02139577
0.34388951,0.330326111
0.072696665,0.538925991
0.326492247,0.839278633
0.245097972,0.989349115
0.245097972,0.009101887
0.907859544,0.113933119
0.011795051,0.144603937
0.672764204,0.044352573
0.264054306,0.474877505
0.747092544,0.986682279
0.409833782,0.80661767
0.171963177,0.41127251
0.91819183,0.288746725
0.000417079,0.778233898
0.090363243,0.107730298
0.116263773,0.08871221
0.213081341,0.43856433
0.148183627,0.421268771
0.77068709,0.040547584
0.821983672,0.964148954
0.309392804,0.804648841
0.309392804,0.262938224
0.718737003,0.093073474
0.456734631,0.452137268
0.480002851,0.076963649
0.716083566,0.195347354
0.482889734,0.260871003
0.730384825,0.007132493
0.082521014,0.340425532
0.018002245,0.340425532
0.367067137,0.010382622
0.169000836,0.000613932
0.907865,0.724528844
0.131619888,0.002523829
0.264010436,0.861172601
0.299116998,0.540382755
0.502326646,0.262213707
0.029460017,0.904552409
0.098679067,0.912242639
0.059619082,0.531730744
0.174805304,0.706408765
0.036401272,0.131517608
0.58433355,0.889579653
0.861213235,0.81622577
0.074098346,0.524953377
0.869960348,0.5
0.482889734,0.911521652
0.105252998,0.889073469
0.278760815,0.512006882
0.997038244,0.687801604
0.40380772,0.91493122
0.425915324,0.856752127
0.269647815,0.289992562
0.041473638,0.554922763
0.410839959,0.972428313
0.58509632,0.329090043
0.780495912,0.472647869
0.93720377,0.924863947
0.821295111,0.318905744
0.701451173,0.929491258
0.240835933,0.104266734
0.95242121,0.012199837
0.439229838,0.854877093
,0.266142682
0.463542264,0.999999759
0.827128457,0.980963544
0.217630059,0.584030301
0.229151552,0.732841455
0.259288348,0.055040455
0.658932377,0.088447936
0.84214404,0.081231046
0.7033594,0.242762337
0.482447787,0.614000948
0.821581368,0.921892995
0.362809966,0.473767218
0.07763206,0.708592331
0.09546015,0.505543452
0.481307203,0.152585419
0.166666667,0.744339047
0.040587127,0.714811898
0.964661674,0.592933379
0.900544381,0.708141536
0.362028004,0.76132953
0.217732415,0.433461173
0.47270651,0.901131399
0.919298918,0.261595875
0.130898727,0.888557826
0.550745154,0.676548031
0.386210081,0.177728874
0.075651548,0.534160827
0.003846148,0.879355589
0.894123634,0.326376006
0.560531406,0.374386191
0.516228564,0.994924725
0.946494991,0.447254227
0.041634087,0.553339331
0.930837074,0.135474825
0.930837074,0.729795391
0.80582452,0.281624285
0.186101444,0.112141104
0.452234098,0.027379969
0.011101679,0.017380933
0.72419582,0.14276074
0.059247631,0.080233836
0.554075425,0.158302813
0.956521739,0.46932876
0.5,0.768391311
0.074047635,0.347784307
0.129379679,0.003875829
0.785587081,0.350759042
0.231373245,0.482084884
0.204641197,0.403087569
0.004931221,0.777142581
0.841022208,0.27753735
0.067348366,0.215334964
0.230913347,0.463358032
0.525113169,0.463358032
0.525113169,0.579508604
0.965041074,0.110856971
0.303001445,0.4293781
0.515069041,0.956302431
0.243510335,0.945321646
0.856199756,0.028282193
0.998389877,0.204538358
0.5,0.35827076
0.832275058,0.279807029
0.508209539,0.967368708
0.427797623,0.029156454
0.421806924,0.150098017
0.566146881,0.031530761
0.075726854,0.034341338
0.677370998,0.034341338
0.770122823,0.034341338
0.615384615,0.034341338
0.60183629,0.034341338
0.046298009,0.422099144
0.239021381,0.422099144
0.985037793,0.002238578
0.978604495,0.034341338
0.657881081,0.034341338
0.053418298,0.068345417
0.067008352,0.034341338
0.499199927,0.034341338
0.530509691,0.568023208
0.863251954,0.3342975
0.027188332,0.841480835
0.473087461,0.569239117
0.530509691,0.786646798
0.977504809,0.994998582
0.486734436,0.97412799
0.189674238,0.949865979
0.220343853,0.357572569
0.319290822,0.892373405
0.04278836,0.962038576
0.653381675,0.046825845
0.406086296,0.007043954
0.406086296,0.717450566
0.028292764,0.018725166
0.625346937,0.088258703
0.642705273,0.452343781
0.241511211,0.666666667
0.624938296,0.068079619
0.727243384,0.693245511
0.381039791,0.704463031
0.948486551,0.115285912
0.779357452,0.192199059
0.080791446,0.062467803
0.084864767,0.189433006
0.670289189,0.544976095
0.545490369,0.051495503
0.675148483,0.770772491
0.675148483,0.5786241
0.089863802,0.929992509
0.554378151,0.836922814
0.601833532,0.574549474
0.601833532,0.285783697
0.956920067,0.168545172
0.972387398,0.155715991
0.014632125,0.96483113
0.1661893,0.972670901
0.630941831,0.098968236
0.052630135,0.999475528
0.12620722,0.244033949
0.442978753,0.939147513
0.752873563,0.113957665
0.739574751,0.685359787
0.950137267,0.500650774
0.987930342,0.500650774
0.419160567,0.632519672
0.482447787,0.471543828
0.988231884,0.077801063
0.116541881,0.49665585
0.534806166,4.25E-05
0.936097502,0.590733591
0.429178721,0.193780183
0.994138312,0.413793103
0.77250439,0.5
0.274443172,0.881153341
0.48242702,0.197479903
0.212851941,0.408098021
0.305737651,0.469825931
0.060884742,0.091400045
0.849670987,0.459159655
0.24480853,0.811736111
0.82473629,0.222963355
0.926634591,0.069439052
0.999999995,0.001729114
0.570199365,0.095790191
0.339690034,0.167049458
0.896244452,0.706104178
0.886516099,0.001529764
0.755174716,0.015608086
0.875579583,0.780680798
0.877901553,0.99935486
0.434854806,0.969995158
0.526232782,0.354861059
0.994741655,0.315845276
0.318521178,0.974034289
0.166050351,0.565337064
0.958012987,0.046860059
0.394766643,0.163697207
0.246748168,0.5
0.476479464,0.469102894
0.978767027,0.978501004
0.762688994,0.563374646
0.277936427,0.016751386
0.299116998,0.326919909
0.435858553,0.694372297
0.878256361,0.958333333
0.442243018,0.788517066
0.5,0.415024458
0.334,0.034341338
0.021719864,0.384819104
0.912742029,0.601477926
0.796273984,0.673947993
0.34432176,0.63848147
0.934801287,0.773321161
0.04067758,0.058016606
0.459770905,0.03243937
0.042342497,0.237138777
0.48952252,0.256569078
0.32478147,0.509665111
0.517511611,0.6875
0.621594946,0.765323157
0.000211665,0.515660177
0.866463802,0.005352963
0.360009008,0.072081642
0.610659285,0.073906584
0.745413442,0.784200777
0.402031361,0.117029919
0.472063299,0.74992248
0.946143892,0.826593198
0.619274974,0.098044534
0.449727937,0.26457091
0.853153263,0.806864157
0.054966422,0.917874396
0.451721906,0.917874396
0.873691018,0.790808779
0.659278933,0.917874396
0.345901702,0.974929506
0.721164408,0.253424112
0.090776154,0.311545404
0.837435687,0.364937789
0.060328741,0.22495615
0.018090424,0.319502697
0.365378608,0.855423317
0.317311978,0.989263159
0.944300348,0.35376882
0.555683951,0.016049168
0.114907472,0.505090741
0.188773012,0.928731688
0.210686647,0.23082834
0.843960697,0.62936231
0.331159346,0.315250475
0.80196438,0.327831217
0.912435512,0.124137931
0.04385065,0.788903956
0.562985335,0.686102604
0.919319298,0.674672368
0.083306624,0.999371935
0.330935252,0.069406492
0.892970808,0.583119273
0.489868742,0.876811844
0.622770982,0.378462219
0.339755322,0.898880265
0.008741839,0.83245832
0.136984238,0.911894902
0.51207975,0.063572793
0.769032804,2.07E-07
0.000211665,0.013050692
0.034792576,0.301897157
0.459389723,0.291285986
0.55000173,0.335726212
0.830072007,0.016381011
0.466011759,0.566168253
0.466011759,0.125284992
0.476776919,0.250632601
0.900653174,0.989185369
0.999999899,0.527073145
0.063740603,0.044818488
0.979291481,0.925721545
0.398644127,0.468194693
0.429085787,0.770784211
0.93943905,0.618230749
0.259533949,0.879646558
0.163534364,0.988949997
0.433537418,0.456734631
0.573403657,0.490150114
0.001258411,0.689775223
0.237827569,0.073524649
0.570891145,0.747584645
0.656715681,0.177778609
0.237062915,0.841451933
0.357423897,0.321252999
0.42957149,0.984090224
0.486446871,0.941245554
0.831091026,0.155639319
0.801102895,0.715815185
0.822226788,0.611912931
0.64955348,0.864346876
0.545860225,0.241556
0.790815954,0.999981068
0.37699943,0.846275083
0.647114665,0.363248653
0.235036409,0.259156687
,0.947113489
,0.764765785
,0.447205005
,0.149594536
,0.116255463
,0.987326781
,0.423237915
,0.379661428
,0.303658662
,0.122866077
,0.34375
,0.515870345
,0.755476985
,0.999843564
,0.906162618
,0.621317278
,0.627984764
,0.917615721
,0.877583223
,0.189494565
,0.316622607
,0.243762483
,0.542408555
,0.018876179
,0.204468813
,0.504306811
,0.023377222
,0.816753434
,0.816753434
,0.23922704
,0.985705242
,0.201105861
,0.961050684
,0.9248431
,0.534872056
,0.067940691
,0.260037849
,0.740323753
,0.398525574
,0.395519733
,0.389812613
,0.6896173
,0.180021972
,0.514705882
,0.41392014
,0.452245084
,0.776224159
,0.635768217
,0.799422371
,0.064632843
,0.712480215
,0.443179155
,0.829992271
,0.685
,0.928658962
,0.947742202
,0.648401717
,0.491675683
,0.142137654
,0.188381797
,0.968293255
,0.477046466
,0.055191365
,0.267761217
,0.393962371
,0.406586264
,0.732290727
,0.995793806
,0.354913568
,0.848493887
,0.348344415
,0.910270067
,0.96967163
,0.740323753
,0.814381947
,0.5
,0.063385252
,0.107127915
,0.015551823
,0.116639574
,0.984657927
,0.315579641
,0.100024037
